Alter,Zivilstand,Bildungsniveau,Immobilien,Vermögen,Random,Vermögen,Barvermögen,Faktor Aktien,Aktienvermögen,Säule 3a,Lebensversicherung,Pensionskasse,lohn,Bonus Random,Bonus,Zulagen,Schätzung Objekt,
48,90,90,90,99462.11321,0.522217344,99462.11321,51940.84058,0.047778266,4752.127263,40000,0,0,0,0.079025364,0,0,538315.1994,0.2691576
79,90,90,90,100278.6121,0.501436056,100278.6121,50283.31171,0.049856394,4999.530037,130000,0,0,0,0.05248679,0,0,860938.1708,0.430469085
28,82,76,76,100350.2348,0.655853202,100350.2348,65815.02285,0.03441468,3453.521194,0,0,0,0,0.197762119,0,0,1174754.713,0.587377357
66,82,47,90,100551.1194,0.467920686,100551.1194,47049.94876,0.053207931,5350.117067,100000,0,0,0,0.195952364,0,0,1121561.213,0.560780606
39,90,47,90,100608.7587,0.621940386,100608.7587,62572.65024,0.037805961,3803.610842,20000,0,0,0,0.434992212,0,0,1481703.978,0.740851989
50,82,76,90,101934.6314,0.306753128,101934.6314,31268.76701,0.069324687,7066.586439,80000,0,0,0,0.973304722,0,0,1615711.647,0.807855823
43,47,90,90,103021.4207,0.528482953,103021.4207,54445.06464,0.047151705,4857.635609,40000,0,0,0,0.926353587,0,0,397921.966,0.198960983
66,82,90,90,103094.0666,0.862272555,103094.0666,88895.1842,0.013772745,1419.888242,100000,0,0,0,0.213573823,0,0,1260704.334,0.630352167
39,90,47,90,103588.6044,0.429390727,103588.6044,44479.98609,0.057060927,5910.861827,20000,0,0,0,0.965421139,0,0,26391.71637,0.013195858
31,47,47,90,103778.234,0.354479911,103778.234,36787.29918,0.064552009,6699.093482,20000,0,0,0,0.69001785,0,0,648226.0147,0.324113007
40,82,90,90,104113.8376,0.933414216,104113.8376,97181.33606,0.006658578,693.2501489,40000,0,0,0,0.208592201,0,0,1822133.761,0.91106688
90,76,47,90,104274.4771,0.018338194,104274.4771,1912.205622,0.098166181,10236.22714,130000,0,0,0,0.633846368,0,0,104199.4979,0.052099749
79,82,90,76,105108.7111,0.394996997,105108.7111,41517.62523,0.0605003,6359.108584,130000,0,0,0,0.055396705,0,0,1592477.256,0.796238628
41,47,90,90,106108.7005,0.207491711,106108.7005,22016.67577,0.079250829,8409.202473,40000,0,0,0,0.310042155,0,0,1157615.777,0.578807888
66,82,47,76,106182.3696,0.364421568,106182.3696,38695.14564,0.063557843,6748.722393,100000,0,0,0,0.321754847,0,0,961235.357,0.480617678
34,90,90,90,106256.0386,0.65675272,106256.0386,69783.94235,0.034324728,3647.209628,20000,0,0,0,0.338849038,0,0,1044254.513,0.522127257
50,82,47,90,106610.23,0.920179954,106610.23,98100.59652,0.007982005,850.9633453,80000,0,0,0,0.454995333,0,0,1536418.05,0.768209025
60,47,90,90,106905.7589,0.438001758,106905.7589,46824.91034,0.056199824,6008.084857,100000,0,0,0,0.045134208,0,0,450694.851,0.225347426
42,82,90,76,106965.1034,0.695223728,106965.1034,74364.67795,0.030477627,3260.042549,40000,0,0,0,0.516669105,0,0,1429005.259,0.71450263
34,47,47,76,107617.2111,0.178873701,107617.2111,19249.8889,0.08211263,8836.732224,20000,0,0,0,0.162771123,0,0,1028315.925,0.514157963
34,90,76,76,108107.4856,0.949931657,108107.4856,102694.7229,0.005006834,541.2762698,20000,0,0,0,0.96872776,0,0,76000.50583,0.038000253
66,90,47,90,108360.5525,0.067811663,108360.5525,7348.109262,0.093218834,10101.24433,100000,0,0,0,0.849822231,0,0,314182.7613,0.157091381
30,82,76,90,108509.596,0.772925055,108509.596,83869.78541,0.022707495,2463.981056,20000,0,0,0,0.006287069,0,0,1813867.696,0.906933848
66,47,90,90,108688.4822,0.969377647,108688.4822,105360.1852,0.003062235,332.8297048,100000,0,0,0,0.93489092,0,0,241475.8957,0.120737948
77,82,47,90,108778.1811,0.743349352,108778.1811,80860.1904,0.025665065,2791.799073,130000,0,0,0,0.93630877,0,0,575477.9145,0.287738957
26,82,47,90,109076.9501,0.540874841,109076.9501,58996.97803,0.045912516,5007.997211,0,0,0,0,0.401843919,0,0,1587607.84,0.79380392
25,82,47,90,109226.3346,0.281942696,109226.3346,30795.56729,0.07180573,7843.076736,0,0,0,0,0.261059849,0,0,569431.2068,0.284715603
29,90,90,90,109945.6313,0.491132596,109945.6313,53997.88332,0.05088674,5594.774795,0,0,0,0,0.400660202,0,0,217857.9094,0.108928955
47,90,90,90,110020.6646,0.056167966,110020.6646,6179.636993,0.094383203,10384.10276,40000,0,0,0,0.245304219,0,0,1414646.561,0.707323281
88,82,76,90,110576.9343,0.609579492,110576.9343,67405.43142,0.039042051,4317.150286,130000,0,0,0,0.027449082,0,0,1296014.876,0.648007438
42,90,47,90,111210.4542,0.183199099,111210.4542,20373.65496,0.08168009,9083.679922,40000,0,0,0,0.073871174,0,0,645590.2175,0.322795109
25,90,90,90,111512.8043,0.706766294,111512.8043,78813.4915,0.029323371,3269.931282,0,0,0,0,0.200590243,0,0,1352109.298,0.676054649
89,47,90,76,111588.5198,0.678505885,111588.5198,75713.46741,0.032149411,3587.505235,130000,0,0,0,0.52401448,0,0,1455620.693,0.727810346
86,82,90,90,111891.3815,0.220472156,111891.3815,24668.93416,0.077952784,8722.244734,130000,0,0,0,0.8684024,0,0,389976.5882,0.194988294
52,90,47,90,112787.3475,0.067348342,112787.3475,7596.040904,0.093265166,10519.13066,80000,0,0,0,0.906419065,0,0,1741204.961,0.87060248
30,82,47,90,113901.9332,0.577347564,113901.9332,65761.00371,0.042265244,4814.092951,20000,0,0,0,0.984751644,0,0,1953230.036,0.976615018
27,82,90,90,115531.5204,0.475558192,115531.5204,54941.96089,0.052444181,6058.955946,0,0,0,0,0.01778734,0,0,611955.7261,0.305977863
86,76,76,90,115639.6365,0.198685523,115639.6365,22975.92161,0.080131448,9266.371492,130000,0,0,0,0.8127275,0,0,629650.455,0.314825227
80,76,76,76,115716.7162,0.683806593,115716.7162,79127.85342,0.031619341,3658.886279,130000,0,0,0,0.168599638,0,0,1261726.615,0.630863307
32,90,90,76,116987.8487,0.579735086,116987.8487,67821.9606,0.042026491,4916.588814,20000,0,0,0,0.22766124,0,0,1364784.953,0.682392476
45,82,90,90,117673.3804,0.822833798,117673.3804,96825.63452,0.01771662,2084.774585,40000,0,0,0,0.948248946,0,0,481278.3081,0.240639154
41,90,90,76,117735.965,0.720332024,117735.965,84808.98593,0.027966798,3292.697904,40000,0,0,0,0.739925423,0,0,479790.214,0.239895107
48,47,90,90,117782.8608,0.835708953,117782.8608,98432.19122,0.016429105,1935.066958,40000,0,0,0,0.982870402,0,0,601288.5931,0.300644297
48,82,47,90,118393.0181,0.754745933,118393.0181,89356.64884,0.024525407,2903.636921,40000,0,0,0,0.375127564,0,0,1743831.232,0.871915616
54,47,47,90,118455.4321,0.651882759,118455.4321,77219.0539,0.034811724,4123.637823,80000,0,0,0,0.771206144,0,0,198751.4679,0.099375734
57,76,76,90,118926.4367,0.956627638,118926.4367,113768.3162,0.004337236,515.8120497,80000,0,0,0,0.008121884,0,0,9100.746133,0.004550373
77,82,90,90,119824.108,0.093706917,119824.108,11228.34772,0.090629308,10859.57603,130000,0,0,0,0.511960519,0,0,279844.3909,0.139922195
71,82,90,90,120061.145,0.193913798,120061.145,23281.51258,0.08060862,9677.963244,130000,0,0,0,0.337496625,0,0,384669.1903,0.192334595
47,90,47,76,120061.145,0.259938826,120061.145,31208.55304,0.074006117,8885.259198,40000,0,0,0,0.453661782,0,0,1295965.19,0.647982595
58,82,47,76,120488.4938,0.797361927,120488.4938,96072.93763,0.020263807,2441.555621,80000,0,0,0,0.989362748,0,0,825195.4715,0.412597736
51,76,47,76,120678.4646,0.701798026,120678.4646,84691.9082,0.029820197,3598.655635,80000,0,0,0,0.791243971,0,0,938516.4252,0.469258213
57,90,90,90,120678.4646,0.777834823,120678.4646,93867.9121,0.022216518,2681.055246,80000,0,0,0,0.519573036,0,0,1095714.428,0.547857214
51,47,47,76,120932.5546,0.922882238,120932.5546,111606.5067,0.007711776,932.6047927,80000,0,0,0,0.249620749,0,0,597264.0291,0.298632015
31,47,90,76,121377.6386,0.203156694,121377.6386,24658.67973,0.079684331,9671.895887,20000,0,0,0,0.607810496,0,0,26398.35303,0.013199177
71,82,76,90,121775.9973,0.768437082,121775.9973,93577.19206,0.023156292,2819.880523,130000,0,0,0,0.160183779,0,0,1994006.609,0.997003305
45,47,47,90,121824.0868,0.890141638,121824.0868,108440.6922,0.010985836,1338.33946,40000,0,0,0,0.086081371,0,0,1502107.47,0.751053735
64,82,90,90,122671.6222,0.067655825,122671.6222,8299.449815,0.093234417,11437.21724,100000,0,0,0,0.800887772,0,0,1968035.355,0.984017677
61,76,47,90,123137.1698,0.586022344,123137.1698,72161.13285,0.041397766,5097.603695,100000,0,0,0,0.299248886,0,0,232617.9696,0.116308985
59,90,90,76,123265.7496,0.460773643,123265.7496,56797.60851,0.053922636,6646.81411,80000,0,0,0,0.854420338,0,0,1330940.85,0.665470425
38,82,90,90,123265.7496,0.291298857,123265.7496,35907.17194,0.070870114,8735.857767,20000,0,0,0,0.878520513,0,0,76863.52884,0.038431764
28,90,47,90,123394.6705,0.984733876,123394.6705,121510.9122,0.001526612,188.3758309,0,0,0,0,0.291630495,0,0,712569.172,0.356284586
41,47,76,90,123587.7107,0.875960846,123587.7107,108257.9957,0.012403915,1532.971507,40000,0,0,0,0.350351692,0,0,587334.5346,0.293667267
41,47,47,90,124136.4771,0.086616918,124136.4771,10752.31904,0.091338308,11338.41581,40000,0,0,0,0.256658079,0,0,834136.116,0.417068058
85,82,90,90,124508.5741,0.802876557,124508.5741,99965.01531,0.019712344,2454.355881,130000,0,0,0,0.950826447,0,0,1076885.609,0.538442805
50,90,90,90,125466.6131,0.135097549,125466.6131,16950.23193,0.086490245,10851.63812,80000,0,0,0,0.27746442,0,0,556626.8661,0.278313433
71,47,90,90,125629.299,0.189645341,125629.299,23825.01128,0.081035466,10180.42877,130000,0,0,0,0.234159507,0,0,340199.3389,0.170099669
36,76,47,90,125743.5542,0.434539897,125743.5542,54640.59109,0.05654601,7110.296314,20000,0,0,0,0.379739377,0,0,781800.3889,0.390900194
49,47,47,90,126102.691,0.792109539,126102.691,99887.14437,0.020789046,2621.554659,40000,0,0,0,0.149629988,0,0,779302.1035,0.389651052
76,82,76,90,127579.1419,0.26726215,127579.1419,34097.07572,0.073273785,9348.20662,130000,0,0,0,0.52215925,0,0,1590450.761,0.79522538
52,47,90,76,128321.9717,0.571247893,128321.9717,73303.65593,0.042875211,5501.831578,80000,0,0,0,0.665426868,0,0,1687711,0.8438555
88,47,47,90,128669.8534,0.895597369,128669.8534,115236.3822,0.010440263,1343.347123,130000,0,0,0,0.115530936,0,0,21298.47927,0.01064924
27,82,76,90,128719.6483,0.244900756,128719.6483,31523.53914,0.075509924,9719.610913,0,0,0,0,0.013274073,0,0,1247858.358,0.623929179
67,47,90,90,129118.007,0.845361889,129118.007,109151.4423,0.015463811,1996.656467,100000,0,0,0,0.050519665,0,0,461754.4834,0.230877242
70,90,47,76,129734.1328,0.876423973,129734.1328,113702.104,0.012357603,1603.202874,130000,0,0,0,0.569786967,0,0,1037289.416,0.518644708
63,76,47,90,130335.593,0.970040856,130335.593,126430.8502,0.002995914,390.4742792,100000,0,0,0,0.592296699,0,0,1007475.638,0.503737819
30,76,47,90,130335.593,0.873816318,130335.593,113889.368,0.012618368,1644.622496,20000,0,0,0,0.319868968,0,0,1416829.699,0.70841485
32,82,76,90,131359.7977,0.144396766,131359.7977,18967.92993,0.085560323,11239.18678,20000,0,0,0,0.263015416,0,0,1382727.602,0.691363801
34,82,47,90,131359.7977,0.837931585,131359.7977,110070.5234,0.016206842,2128.927427,20000,0,0,0,0.112972063,0,0,263868.32,0.13193416
85,47,76,90,132034.4154,0.577251852,132034.4154,76217.11081,0.042274815,5581.73046,130000,0,0,0,0.52784247,0,0,1258844.354,0.629422177
59,47,76,90,132457.6715,0.301801066,132457.6715,39975.86648,0.069819893,9248.180502,80000,0,0,0,0.718972534,0,0,1362942.221,0.68147111
71,90,90,90,133306.9122,0.568749452,133306.9122,75818.23328,0.043125055,5748.86789,130000,0,0,0,0.717926328,0,0,906973.3912,0.453486696
71,47,90,90,133426.2834,0.339355074,133426.2834,45278.88624,0.066064493,8814.739711,130000,0,0,0,0.507035009,0,0,1702794.842,0.851397421
50,76,47,90,133443.3364,0.442758026,133443.3364,59083.10826,0.055724197,7436.022812,80000,0,0,0,0.890456863,0,0,1316775.262,0.658387631
83,47,47,90,133511.5485,0.183365298,133511.5485,24481.3849,0.08166347,10903.01636,130000,0,0,0,0.165863685,0,0,1584786.491,0.792393246
77,82,76,90,134967.1948,0.858741802,134967.1948,115901.9721,0.01412582,1906.522269,130000,0,0,0,0.449817689,0,0,930340.9932,0.465170497
75,76,47,76,135829.3957,0.179772492,135829.3957,24418.38896,0.082022751,11141.10068,130000,0,0,0,0.780761742,0,0,295052.5069,0.147526253
44,47,90,90,136141.125,0.476245041,136141.125,64836.53561,0.052375496,7130.458943,40000,0,0,0,0.509646152,0,0,1388179.47,0.694089735
63,47,90,90,136175.5722,0.658609422,136175.5722,89686.51493,0.034139058,4648.905723,100000,0,0,0,0.203932752,0,0,381587.2975,0.190793649
56,47,90,90,136245.1485,0.938216131,136245.1485,127827.3961,0.006178387,841.7752398,80000,0,0,0,0.378811445,0,0,1675005.671,0.837502835
42,90,47,76,137218.5352,0.056425821,137218.5352,7742.668457,0.094357418,12947.58667,40000,0,0,0,0.888576704,0,0,1581882.475,0.790941238
31,82,76,90,137305.8467,0.431716684,137305.8467,59277.22488,0.056828332,7802.862181,20000,0,0,0,0.064954813,0,0,642376.5632,0.321188282
47,76,90,76,137340.6349,0.535482038,137340.6349,73543.44302,0.046451796,6379.719185,40000,0,0,0,0.943717618,0,0,1431117.056,0.715558528
85,90,47,76,138022.7559,0.025167206,138022.7559,3473.647123,0.097483279,13454.91088,130000,0,0,0,0.749874084,0,0,792042.8885,0.396021444
58,90,90,90,139430.6537,0.021560088,139430.6537,3006.137211,0.097843991,13642.45165,80000,0,0,0,0.76730128,0,0,689488.2458,0.344744123
35,90,76,90,139571.8527,0.492836775,139571.8527,68786.14173,0.050716323,7078.571101,20000,0,0,0,0.320098133,0,0,1431998.28,0.71599914
37,82,90,76,139607.323,0.086982719,139607.323,12143.4246,0.091301728,12746.38984,20000,0,0,0,0.467940124,0,0,439915.2101,0.219957605
79,82,90,90,139713.7339,0.106448282,139713.7339,14872.28695,0.089355172,12484.1447,130000,0,0,0,0.803603641,0,0,907917.5083,0.453958754
85,76,47,90,140103.5661,0.465604876,140103.5661,65232.90345,0.053439512,7487.066264,130000,0,0,0,0.558091621,0,0,1576580.609,0.788290304
88,82,90,76,140547.9679,0.876215485,140547.9679,123150.3059,0.012378452,1739.766207,130000,0,0,0,0.750111052,0,0,1590301.282,0.795150641
33,82,76,90,141189.8438,0.93694461,141189.8438,132287.0632,0.006305539,890.2780637,20000,0,0,0,0.052242778,0,0,659414.8416,0.329707421
63,76,47,76,141619.5801,0.888419365,141619.5801,125817.5774,0.011158064,1580.200268,100000,0,0,0,0.485438601,0,0,884225.3246,0.442112662
68,82,90,90,143005.3089,0.14745878,143005.3089,21087.38846,0.085254122,12191.79205,100000,0,0,0,0.849642667,0,0,1651219.695,0.825609848
71,76,76,90,144640.6941,0.790800051,144640.6941,114381.8683,0.020919995,3025.882578,130000,0,0,0,0.43148877,0,0,1530959.795,0.765479898
34,90,47,90,144695.6048,0.247316117,144695.6048,35785.55521,0.075268388,10891.00496,20000,0,0,0,0.499312358,0,0,1505495.049,0.752747524
36,82,47,90,145703.7797,0.805042375,145703.7797,117297.7168,0.019495763,2840.60629,20000,0,0,0,0.210511094,0,0,187303.6274,0.093651814
32,47,90,90,146053.7078,0.821437189,146053.7078,119973.9472,0.017856281,2607.976063,20000,0,0,0,0.422411932,0,0,151598.0348,0.075799017
86,76,90,90,146182.6287,0.764897303,146182.6287,111814.6984,0.02351027,3436.793028,130000,0,0,0,0.65289151,0,0,148856.8145,0.074428407
78,82,90,90,147089.1675,0.501876073,147089.1675,73820.53383,0.049812393,7326.863368,130000,0,0,0,0.967500892,0,0,868252.9064,0.434126453
82,82,47,76,148543.7906,0.478714618,148543.7906,71110.08403,0.052128538,7743.370657,130000,0,0,0,0.846332098,0,0,477691.543,0.238845771
36,76,90,90,148956.4738,0.391710685,148956.4738,58347.84245,0.060828931,9060.863137,20000,0,0,0,0.260639463,0,0,857320.7245,0.428660362
42,76,90,90,149464.654,0.052157542,149464.654,7795.709041,0.094784246,14166.89449,40000,0,0,0,0.022323085,0,0,401716.0654,0.200858033
25,47,90,90,151724.862,0.347181615,151724.862,52676.08256,0.065281839,9904.877945,0,0,0,0,0.706374529,0,0,377590.7752,0.188795388
44,47,47,90,151935.6374,0.621825609,151935.6374,94477.47029,0.037817439,5745.816712,40000,0,0,0,0.400604608,0,0,1845424.26,0.92271213
41,47,47,90,153186.6474,0.100971958,153186.6474,15467.55571,0.089902804,13771.90917,40000,0,0,0,0.045403269,0,0,418183.0535,0.209091527
25,76,76,90,153322.0484,0.237566233,153322.0484,36424.14152,0.076243377,11689.79069,0,0,0,0,0.51493852,0,0,1345875.817,0.672937909
48,90,90,90,154546.1146,0.816710338,154546.1146,126219.4095,0.018328966,2832.67051,40000,0,0,0,0.54027703,0,0,1217603.045,0.608801523
39,82,90,76,155093.5167,0.527503418,155093.5167,81812.36018,0.047249658,7328.115652,20000,0,0,0,0.303970294,0,0,23991.47849,0.011995739
26,90,76,90,155230.623,0.979639075,155230.623,152069.9839,0.002036093,316.0639109,0,0,0,0,0.302018478,0,0,1314653.094,0.657326547
26,47,47,76,156135.1155,0.091137769,156135.1155,14229.80608,0.090886223,14190.53094,0,0,0,0,0.254719609,0,0,1294248.124,0.647124062
41,76,90,90,160013.9967,0.60068994,160013.9967,96118.79804,0.039931006,6389.519868,40000,0,0,0,0.413895324,0,0,1770599.764,0.885299882
53,90,90,90,160115.2917,0.854663251,160115.2917,136844.6557,0.014533675,2327.063596,80000,0,0,0,0.829831555,0,0,1268121.674,0.634060837
57,90,47,90,160541.9584,0.787864676,160541.9584,126485.3381,0.021213532,3405.662029,80000,0,0,0,0.514290984,0,0,837126.0429,0.418563021
58,47,47,76,160582.5446,0.224858096,160582.5446,36108.28523,0.07751419,12447.42594,80000,0,0,0,0.234321562,0,0,94615.32795,0.047307664
56,90,90,90,160990.1119,0.15956621,160990.1119,25688.58205,0.084043379,13530.15299,80000,0,0,0,0.009553214,0,0,111638.3081,0.055819154
28,82,76,90,161685.8754,0.235858161,161685.8754,38134.93319,0.076414184,12355.09422,0,0,0,0,0.072887748,0,0,1689518.637,0.844759319
43,76,76,90,162632.6593,0.564438674,162632.6593,91796.16267,0.043556133,7083.649667,40000,0,0,0,0.616116136,0,0,1711449.836,0.855724918
51,82,47,90,162880.9514,0.562435735,162880.9514,91610.06767,0.043756426,7127.088372,80000,0,0,0,0.411813436,0,0,599476.2196,0.29973811
79,47,47,76,162922.2197,0.433924948,162922.2197,70696.01564,0.056607505,9222.620407,130000,0,0,0,0.388862135,0,0,307765.268,0.153882634
39,47,90,90,165555.2069,0.733583186,165555.2069,121448.5161,0.026641681,4410.669078,20000,0,0,0,0.484721626,0,0,138902.7657,0.069451383
86,76,47,76,166933.7735,0.649822829,166933.7735,108477.3769,0.035017717,5845.639653,130000,0,0,0,0.924459238,0,0,532322.36,0.26616118
66,90,90,90,167531.6526,0.94805322,167531.6526,158828.9226,0.005194678,870.2729967,100000,0,0,0,0.721066816,0,0,678452.2093,0.339226105
86,90,47,90,171795.5911,0.361334338,171795.5911,62075.64621,0.063866566,10971.99449,130000,0,0,0,0.588902419,0,0,324055.1846,0.162027592
49,47,90,90,173801.0269,0.478703667,173801.0269,83199.18895,0.052129633,9060.183795,40000,0,0,0,0.362425891,0,0,329960.2625,0.164980131
45,90,90,90,175268.6103,0.449866221,175268.6103,78847.42732,0.055013378,9642.118297,40000,0,0,0,0.260927791,0,0,1304592.843,0.652296421
89,47,47,76,176088.8608,0.123833393,176088.8608,21805.68116,0.087616661,15428.31797,130000,0,0,0,0.128769968,0,0,433300.2435,0.216650122
30,76,90,90,176363.4145,0.000598199,176363.4145,105.5004306,0.09994018,17625.79141,20000,0,0,0,0.321908393,0,0,1000741.198,0.500370599
33,76,76,76,176546.9051,0.884852141,176546.9051,156217.9069,0.011514786,2032.899822,20000,0,0,0,0.883566674,0,0,1022116.986,0.511058493
74,82,90,76,177953.7797,0.840291871,177953.7797,149533.1144,0.015970813,2842.06653,130000,0,0,0,0.732565839,0,0,307743.2894,0.153871645
80,82,90,90,179870.1987,0.186894648,179870.1987,33616.77756,0.081310535,14625.34212,130000,0,0,0,0.156741611,0,0,1670736.918,0.835368459
69,82,47,90,180910.7744,0.927323317,180910.7744,167762.7794,0.007267668,1314.799496,100000,0,0,0,0.516555079,0,0,588946.8511,0.294473426
79,76,90,90,180958.1818,0.694677787,180958.1818,125707.6293,0.030532221,5525.055251,130000,0,0,0,0.365653971,0,0,214096.7075,0.107048354
51,47,90,76,181077.2119,0.2950658,181077.2119,53429.69238,0.07049342,12764.75195,80000,0,0,0,0.453999833,0,0,1675330.218,0.837665109
31,47,90,90,181720.7931,0.424648935,181720.7931,77167.54116,0.057535107,10455.32519,20000,0,0,0,0.12618468,0,0,1223637.553,0.611818776
89,90,90,90,182993.972,0.065405035,182993.972,11968.72721,0.093459496,17102.52448,130000,0,0,0,0.555802875,0,0,1460369.359,0.730184679
28,90,47,90,184280.7933,0.608314913,184280.7933,112100.7547,0.039168509,7218.003861,0,0,0,0,0.557982583,0,0,1610700.737,0.805350368
61,90,76,90,184305.0086,0.14577373,184305.0086,26866.82848,0.085422627,15743.81801,100000,0,0,0,0.693333211,0,0,323938.9811,0.161969491
49,76,47,90,184941.4275,0.661169259,184941.4275,122277.5867,0.033883074,6266.384083,40000,0,0,0,0.697073397,0,0,1378962.313,0.689481157
76,47,90,90,185236.1038,0.283295891,185236.1038,52476.62715,0.071670411,13275.94766,130000,0,0,0,0.213778105,0,0,1326389.136,0.663194568
29,47,90,90,186646.7301,0.474826445,186646.7301,88624.80328,0.052517356,9802.192679,0,0,0,0,0.24451555,0,0,1149653.955,0.574826978
55,47,76,90,188249.7145,0.076954225,188249.7145,14486.61094,0.092304577,17376.31035,80000,0,0,0,0.270962809,0,0,1484276.485,0.742138242
42,82,90,90,190310.4021,0.358899053,190310.4021,68302.22309,0.064110095,12200.8179,40000,0,0,0,0.731095666,0,0,357533.648,0.178766824
53,47,90,76,193246.5921,0.4747273,193246.5921,91739.43282,0.05252727,10150.71592,80000,0,0,0,0.857561093,0,0,1831917.894,0.915958947
82,90,90,76,193483.6291,0.452319848,193483.6291,87516.48577,0.054768015,10596.71434,130000,0,0,0,0.202623885,0,0,79255.36601,0.039627683
87,90,90,90,193615.6195,0.839857733,193615.6195,162609.5753,0.016014227,3100.604426,130000,0,0,0,0.962399801,0,0,1063531.179,0.531765589
33,76,47,90,193694.7456,0.818270655,193694.7456,158494.7263,0.018172935,3520.001928,20000,0,0,0,0.692189656,0,0,1890208.171,0.945104085
73,90,76,76,193774.2127,0.273306591,193774.2127,52959.76953,0.072669341,14081.44431,130000,0,0,0,0.542741398,0,0,857582.4926,0.428791246
82,47,47,90,193826.736,0.251728507,193826.736,48791.71481,0.074827149,14503.50212,130000,0,0,0,0.606114009,0,0,337722.4986,0.168861249
47,82,47,90,194436.5522,0.879957159,194436.5522,171095.836,0.012004284,2334.071618,40000,0,0,0,0.234581796,0,0,1280266.712,0.640133356
86,76,90,90,194463.1549,0.435739185,194463.1549,84735.2167,0.056426081,10972.79382,130000,0,0,0,0.682124409,0,0,791102.4155,0.395551208
73,90,90,90,196800.1015,0.943287756,196800.1015,185639.1262,0.005671224,1116.097531,130000,0,0,0,0.00298162,0,0,1448514.405,0.724257203
90,90,90,90,198908.8787,0.90325129,198908.8787,179664.7013,0.009674871,1924.417736,130000,0,0,0,0.302754378,0,0,1706158.809,0.853079404
39,82,90,76,199936.494,0.341019488,199936.494,68182.24075,0.065898051,13175.42533,20000,0,0,0,0.449656609,0,0,616098.8147,0.308049407
81,90,90,76,200131.5806,0.233445049,200131.5806,46719.72675,0.076655495,15341.18539,130000,0,0,0,0.383802738,0,0,445209.1369,0.222604568
27,76,47,90,202961.7008,0.260370829,202961.7008,52845.30621,0.073962917,15011.63946,0,0,0,0,0.604577375,0,0,827103.1048,0.413551552
49,90,47,76,204114.1443,0.592336872,204114.1443,120904.3337,0.040766313,8320.981053,40000,0,0,0,0.972398888,0,0,1441362.41,0.720681205
70,76,76,90,204201.1147,0.024126863,204201.1147,4926.732341,0.097587314,19927.43823,130000,0,0,0,0.945244721,0,0,1827437.496,0.913718748
30,76,47,90,204346.4065,0.541769007,204346.4065,110708.5497,0.045823099,9363.785672,20000,0,0,0,0.023364305,0,0,197265.6713,0.098632836
56,47,47,76,205660.1716,0.493481328,205660.1716,101489.4546,0.050651867,10417.0717,80000,0,0,0,0.067330572,0,0,1465630.977,0.732815489
85,47,47,90,208095.3436,0.902830221,208095.3436,187874.765,0.009716978,2022.057858,130000,0,0,0,0.974832422,0,0,1731585.913,0.865792956
82,47,47,76,208336.1323,0.738431235,208336.1323,153841.9076,0.026156876,5449.422475,130000,0,0,0,0.275025101,0,0,337122.6282,0.168561314
78,90,76,90,210004.6004,0.429956317,210004.6004,90292.80447,0.057004368,11971.17959,130000,0,0,0,0.541008238,0,0,434080.4944,0.217040247
84,90,90,76,212447.9579,0.763061237,212447.9579,162110.8017,0.023693876,5033.715624,130000,0,0,0,0.915419138,0,0,1100487.137,0.550243568
29,90,90,90,212698.2963,0.614796737,212698.2963,130766.2186,0.038520326,8193.207772,0,0,0,0,0.945660656,0,0,743753.2224,0.371876611
68,76,90,90,215140.9717,0.178726631,215140.9717,38451.42107,0.082127337,17668.95506,100000,0,0,0,0.908639565,0,0,5313.872199,0.002656936
79,82,90,76,216530.4522,0.797084207,216530.4522,172593.0039,0.020291579,4393.744836,130000,0,0,0,0.490900175,0,0,1519810.268,0.759905134
79,90,76,90,216563.194,0.397993753,216563.194,86190.7984,0.060200625,13037.23956,130000,0,0,0,0.417801566,0,0,1079514.868,0.539757434
35,82,47,90,221391.9288,0.402226303,221391.9288,89049.65692,0.05977737,13234.22719,20000,0,0,0,0.717027416,0,0,1031353.186,0.515676593
48,76,47,90,221904.8838,0.967013239,221904.8838,214584.9605,0.003298676,731.9923321,40000,0,0,0,0.712623513,0,0,1533032.643,0.766516322
68,76,90,90,223111.5559,0.247063414,223111.5559,55122.7027,0.075293659,16798.88532,100000,0,0,0,0.760439978,0,0,755027.4325,0.377513716
32,90,90,90,223982.6244,0.38415129,223982.6244,86043.21411,0.061584871,13793.94103,20000,0,0,0,0.479955175,0,0,1998140.689,0.999070345
43,47,47,90,228932.0946,0.035470324,228932.0946,8120.295611,0.096452968,22081.1799,40000,0,0,0,0.768169071,0,0,369715.2357,0.184857618
84,82,90,76,228968.9292,0.337107843,228968.9292,77187.22184,0.066289216,15178.17073,130000,0,0,0,0.142078931,0,0,1315503.957,0.657751979
62,47,90,90,229263.6054,0.218893082,229263.6054,50184.21708,0.078110692,17907.93883,100000,0,0,0,0.255372147,0,0,833790.9249,0.416895462
50,90,76,90,230115.5746,0.539400613,230115.5746,124124.4819,0.046059939,10599.10927,80000,0,0,0,0.256631147,0,0,1525085.211,0.762542605
52,47,47,90,230675.596,0.504398064,230675.596,116352.324,0.049560194,11432.3272,80000,0,0,0,0.392736752,0,0,1331776.725,0.665888362
57,47,90,90,231578.0421,0.094684823,231578.0421,21926.92582,0.090531518,20965.11163,80000,0,0,0,0.840908813,0,0,1711390.417,0.855695208
